Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2024-02-04 16:36:25;"Afternoon Workout";"Leg Extension (Machine)";5;39;kg;10;;;;0;;;1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Leg Extension (Machine)";6;39;kg;10;;;;0;;;1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Hip Abductor (Machine)";1;39;kg;12;;;;0;"";;1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Hip Abductor (Machine)";2;39;kg;12;;;;0;;;1h 6m
2024-02-04 16:36:25;"Afternoon Workout";"Hip Abductor (Machine)";3;39;kg;12;;;;0;;;1h 6m
2024-02-05 19:36:11;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Cable)";1;19.84;lbs;12;;;;0;"";;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Cable)";2;34.83;lbs;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Cable)";3;34.83;lbs;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Cable)";4;34.83;lbs;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Overhead Press (Barbell)";1;30;kg;12;;;;0;"";;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Overhead Press (Barbell)";2;35;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Overhead Press (Barbell)";3;35;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Overhead Press (Barbell)";4;35;kg;10;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Machine)";1;68;kg;12;;;;0;"";;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Machine)";2;68;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Lateral Raise (Machine)";3;68;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Overhead Press (Dumbbell)";1;22;kg;10;;;;0;"";;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Overhead Press (Dumbbell)";2;22;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Overhead Press (Dumbbell)";3;22;kg;10;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";1;16;kg;12;;;;0;"";;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";2;9;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";3;16;kg;12;;;;0;;;1h 13m
2024-02-05 19:36:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";4;9;kg;12;;;;0;;;1h 13m
2024-02-06 17:57:52;"Afternoon Workout";"huppelen";1;;;;;1.64;km;900;"";"";1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Lat Pulldown (Cable)";1;45;kg;12;;;;0;"";;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Lat Pulldown (Cable)";2;59;kg;6;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Lat Pulldown (Cable)";3;68;kg;12;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Lat Pulldown (Cable)";4;68;kg;12;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Lat Pulldown (Cable)";5;68;kg;12;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Bent Over Row (Barbell)";1;60;kg;12;;;;0;"";;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Bent Over Row (Barbell)";2;65;kg;11;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Bent Over Row (Barbell)";3;65;kg;10;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Pull Up (Assisted)";1;23;kg;12;;;;0;"";;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Pull Up (Assisted)";2;23;kg;12;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Pull Up (Assisted)";3;23;kg;8;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"seated curl";1;16;kg;8;;;;0;"";;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"seated curl";2;16;kg;5;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"seated hammer curls";1;16;kg;8;;;;0;"";;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"seated hammer curls";2;16;kg;8;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"seated hammer curls";3;12;kg;4;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Preacher Curl (Machine)";1;27;kg;8;;;;0;"";;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Preacher Curl (Machine)";2;32;kg;12;;;;0;;;1h 6m
2024-02-06 17:57:52;"Afternoon Workout";"Preacher Curl (Machine)";3;36;kg;8;;;;0;;;1h 6m
2024-02-07 20:08:04;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 9m
2024-02-07 20:08:04;"Evening Workout";"Hiking";1;;;;;2.06;km;1800;"";;1h 9m
2024-02-07 20:08:04;"Evening Workout";"Cycling (Indoor)";1;;;;;9.34;km;1800;"";;1h 9m
2024-02-08 17:52:00;"Afternoon Workout";"huppelen";1;;;;;1.70;km;900;"";"";1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Bench Press (Barbell)";1;50;kg;8;;;;0;"";;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Bench Press (Barbell)";2;65;kg;3;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Bench Press (Barbell)";3;65;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Bench Press (Barbell)";4;65;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Bench Press (Barbell)";5;65;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Incline Chest Press (Machine)";1;40;kg;12;;;;0;"";;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Incline Chest Press (Machine)";2;60;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Incline Chest Press (Machine)";3;65;kg;8;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Incline Chest Press (Machine)";4;60;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Chest Fly (Dumbbell)";1;12;kg;12;;;;0;"";;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Chest Fly (Dumbbell)";2;14;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Chest Fly (Dumbbell)";3;14;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Triceps Extension (Machine)";1;68;kg;12;;;;0;"";;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Triceps Extension (Machine)";2;68;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Triceps Extension (Machine)";3;68;kg;12;;;;0;;;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Chest Dip";1;0;kg;6;;;;0;"";;1h 4m
2024-02-08 17:52:00;"Afternoon Workout";"Chest Dip";2;0;kg;4;;;;0;;;1h 4m
2024-02-09 18:56:05;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 36m
2024-02-09 18:56:05;"Evening Workout";"sled push/pull";1;55;kg;4;;;;0;"";;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Trap Bar Deadlift";1;80;kg;12;;;;0;"";;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Trap Bar Deadlift";2;120;kg;5;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Trap Bar Deadlift";3;140;kg;7;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Trap Bar Deadlift";4;140;kg;9;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Trap Bar Deadlift";5;120;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Leg Press";1;80;kg;12;;;;0;"";;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Leg Press";2;160;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Leg Press";3;160;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Leg Press";4;160;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Hack Squat";1;65;kg;12;;;;0;"";;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Hack Squat";2;65;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Hack Squat";3;65;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Lying Leg Curl (Machine)";1;50;kg;12;;;;0;"";;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Lying Leg Curl (Machine)";2;50;kg;12;;;;0;;;1h 36m
2024-02-09 18:56:05;"Evening Workout";"Lying Leg Curl (Machine)";3;50;kg;12;;;;0;;;1h 36m
2024-02-10 20:19:54;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Cable)";1;19.84;lbs;12;;;;0;"";;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Cable)";2;34.83;lbs;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Cable)";3;34.83;lbs;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Cable)";4;34.83;lbs;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Cable)";5;23.15;lbs;6;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"seated overhead press (smith machine)";1;20;kg;12;;;;0;"";;1h 5m
2024-02-10 20:19:54;"Evening Workout";"seated overhead press (smith machine)";2;40;kg;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"seated overhead press (smith machine)";3;50;kg;10;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"seated overhead press (smith machine)";4;40;kg;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Dumbbell)";1;12;kg;8;;;;0;"";;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Dumbbell)";2;9;kg;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"Lateral Raise (Dumbbell)";3;9;kg;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"standing behind back wrist curl";1;60;kg;12;;;;0;"";;1h 5m
2024-02-10 20:19:54;"Evening Workout";"standing behind back wrist curl";2;60;kg;12;;;;0;;;1h 5m
2024-02-10 20:19:54;"Evening Workout";"standing behind back wrist curl";3;40;kg;12;;;;0;;;1h 5m
2024-02-11 18:33:58;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 6m
2024-02-11 18:33:58;"Evening Workout";"Rowing (Machine)";2;;;;;0.25;km;60;;;1h 6m
2024-02-11 18:33:58;"Evening Workout";"Running";1;;;;;5;km;2003;"";;1h 6m
2024-02-12 21:46:49;"Evening Workout";"huppelen";1;;;;;1.72;km;900;"";"";1h 14m
2024-02-12 21:46:49;"Evening Workout";"seated row (Machine Playes)";1;25;kg;12;;;;0;"";;1h 14m
2024-02-12 21:46:49;"Evening Workout";"seated row (Machine Playes)";2;40;kg;3;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"seated row (Machine Playes)";3;40;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"seated row (Machine Playes)";4;35;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"seated row (Machine Playes)";5;35;kg;3;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"seated row (Machine Playes)";6;20;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"Lat Pulldown (Machine)";1;35;kg;12;;;;0;"";;1h 14m
2024-02-12 21:46:49;"Evening Workout";"Lat Pulldown (Machine)";2;55;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"Lat Pulldown (Machine)";3;75;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"Preacher Curl (Machine)";1;32;kg;12;;;;0;"";;1h 14m
2024-02-12 21:46:49;"Evening Workout";"Preacher Curl (Machine)";2;36;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"Preacher Curl (Machine)";3;41;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"reverse grip lat pulldown";1;11;kg;12;;;;0;"";;1h 14m
2024-02-12 21:46:49;"Evening Workout";"reverse grip lat pulldown";2;32;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"reverse grip lat pulldown";3;39;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"reverse grip lat pulldown";4;39;kg;12;;;;0;;;1h 14m
2024-02-12 21:46:49;"Evening Workout";"reverse grip lat pulldown";5;39;kg;12;;;;0;;;1h 14m
2024-02-13 19:43:09;"Evening Workout";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 8m
2024-02-13 19:43:09;"Evening Workout";"Incline Bench Press (Barbell)";1;40;kg;8;;;;0;"";;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Incline Bench Press (Barbell)";2;40;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Incline Bench Press (Barbell)";3;60;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Incline Bench Press (Barbell)";4;60;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Incline Bench Press (Barbell)";5;60;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Bench Press (Dumbbell)";1;26;kg;8;;;;0;"";;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Bench Press (Dumbbell)";2;28;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Bench Press (Dumbbell)";3;24;kg;10;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Bench Press (Dumbbell)";4;24;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";1;38;kg;12;;;;0;"";;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Pushdown (Cable - Straight Bar)";2;41;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Bench Press - Close Grip (Barbell)";1;40;kg;12;;;;0;"";;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Bench Press - Close Grip (Barbell)";2;40;kg;6;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Dip (Assisted)";1;23;kg;12;;;;0;"";;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Dip (Assisted)";2;14;kg;8;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Extension (Machine)";1;50;kg;6;;;;0;"";;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Extension (Machine)";2;73;kg;11;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Extension (Machine)";3;50;kg;6;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Extension (Machine)";4;36;kg;12;;;;0;;;1h 8m
2024-02-13 19:43:09;"Evening Workout";"Triceps Extension (Machine)";5;27;kg;12;;;;0;;;1h 8m
2024-02-14 18:14:59;"New workout template";"huppelen";1;;;;;1.76;km;900;"";"";1h 3m
2024-02-14 18:14:59;"New workout template";"Squat (Barbell)";1;20;kg;6;;;;0;"";;1h 3m
2024-02-14 18:14:59;"New workout template";"Squat (Barbell)";2;60;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Squat (Barbell)";3;80;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Squat (Barbell)";4;80;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Squat (Barbell)";5;90;kg;9;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Press (Machine)";1;73;kg;12;;;;0;"";;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Press (Machine)";2;113;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Press (Machine)";3;113;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Press (Machine)";4;120;kg;10;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Curl (Machine)";1;66;kg;8;;;;0;"";;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Curl (Machine)";2;73;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Curl (Machine)";3;73;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Curl (Machine)";4;73;kg;3;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Seated Leg Curl (Machine)";5;52;kg;9;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Hack Squat";1;67.5;kg;3;;;;0;"";;1h 3m
2024-02-14 18:14:59;"New workout template";"Hack Squat";2;67.5;kg;12;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Hack Squat";3;67.5;kg;10;;;;0;;;1h 3m
2024-02-14 18:14:59;"New workout template";"Hack Squat";4;60;kg;10;;;;0;;;1h 3m
2024-02-15 19:28:44;"New workout template";"Rowing (Machine)";1;;;;;0;km;600;"";"";1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";1;20;kg;12;;;;0;"";;1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";2;30;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";3;35;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";4;35;kg;5;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";5;30;kg;5;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";6;20;kg;5;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Overhead Press (Barbell)";7;20;kg;5;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Cable)";1;19.84;lbs;12;;;;0;"";;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Cable)";2;19.84;lbs;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Cable)";3;19.84;lbs;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Cable)";4;9.92;lbs;5;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"seated overhead press (smith machine)";1;20;kg;8;;;;0;"";;1h 24m
2024-02-15 19:28:44;"New workout template";"seated overhead press (smith machine)";2;45;kg;8;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"seated overhead press (smith machine)";3;45;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"seated overhead press (smith machine)";4;40;kg;9;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"seated overhead press (smith machine)";5;40;kg;3;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Dumbbell)";1;10;kg;8;;;;0;"";;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Dumbbell)";2;10;kg;9;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Lateral Raise (Dumbbell)";3;5;kg;7;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";1;14;kg;12;;;;0;"";;1h 24m
2024-02-15 19:28:44;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";2;14;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";3;14;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"Seated Palms Up Wrist Curl (Dumbbell)";4;14;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"palm down wrist curl ";1;8;kg;12;;;;0;"";;1h 24m
2024-02-15 19:28:44;"New workout template";"palm down wrist curl ";2;8;kg;12;;;;0;;;1h 24m
2024-02-15 19:28:44;"New workout template";"palm down wrist curl ";3;8;kg;12;;;;0;;;1h 24m
2024-02-16 19:12:55;"New workout template";"huppelen";1;;;;;2.09;km;900;"";"";1h 26m
2024-02-16 19:12:55;"New workout template";"Lat Pulldown (Machine)";1;40;kg;12;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"Lat Pulldown (Machine)";2;77.5;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"Lat Pulldown (Machine)";3;70;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"Lat Pulldown (Machine)";4;70;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"Lat Pulldown (Machine)";5;60;kg;6;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"seated row (Machine Playes)";1;42.5;kg;12;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"seated row (Machine Playes)";2;45;kg;7;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"seated row (Machine Playes)";3;30;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"reverse grip lat pulldown";1;39;kg;12;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"reverse grip lat pulldown";2;45;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"reverse grip lat pulldown";3;52;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"reverse grip lat pulldown";4;59;kg;6;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"seated curl";1;14;kg;12;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"seated curl";2;14;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"seated curl";3;14;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"seated hammer curls";1;16;kg;8;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"seated hammer curls";2;16;kg;8;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"pull up neutral grip (assisted)";1;36;kg;12;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"pull up neutral grip (assisted)";2;36;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"pull up neutral grip (assisted)";3;36;kg;12;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"pull up neutral grip (assisted)";4;45;kg;4;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"Bicep Curl (Barbell)";1;25;kg;12;;;;0;"";;1h 26m
2024-02-16 19:12:55;"New workout template";"Bicep Curl (Barbell)";2;25;kg;8;;;;0;;;1h 26m
2024-02-16 19:12:55;"New workout template";"Bicep Curl (Barbell)";3;25;kg;9;;;;0;;;1h 26m
2024-02-17 21:11:12;"New workout template";"Rowing (Machine)";1;;;;;2.36;km;600;"";"";53m
2024-02-17 21:11:12;"New workout template";"Running";1;;;;;5;km;1951;"";;53m
2024-02-18 18:09:46;"New workout template";"huppelen";1;;;;;1.67;km;900;"";"";1h 6m
2024-02-18 18:09:46;"New workout template";"Incline Bench Press (Barbell)";1;40;kg;6;;;;0;"";;1h 6m
2024-02-18 18:09:46;"New workout template";"Incline Bench Press (Barbell)";2;62.5;kg;3;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"Incline Bench Press (Barbell)";3;62.5;kg;12;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"Incline Bench Press (Barbell)";4;62.5;kg;10;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"Incline Bench Press (Barbell)";5;60;kg;12;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"supine bench press";1;80;kg;6;;;;0;"";;1h 6m
2024-02-18 18:09:46;"New workout template";"supine bench press";2;120;kg;3;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"supine bench press";3;120;kg;6;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"supine bench press";4;100;kg;11;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"supine bench press";5;100;kg;8;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"Chest Fly";1;107;kg;12;;;;0;"";;1h 6m
2024-02-18 18:09:46;"New workout template";"Chest Fly";2;107;kg;9;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"Chest Fly";3;93;kg;8;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"tricep pushdown (cable)";1;32;kg;12;;;;0;"";;1h 6m
2024-02-18 18:09:46;"New workout template";"tricep pushdown (cable)";2;41;kg;12;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"tricep pushdown (cable)";3;41;kg;10;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"single arm tricep pushdown (cable)";1;30.86;lbs;12;;;;0;"";;1h 6m
2024-02-18 18:09:46;"New workout template";"single arm tricep pushdown (cable)";2;30.86;lbs;12;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"single arm tricep pushdown (cable)";3;30.86;lbs;10;;;;0;;;1h 6m
2024-02-18 18:09:46;"New workout template";"single arm tricep pushdown (cable)";4;19.84;lbs;7;;;;0;;;1h 6m
2024-02-19 19:25:23;"New workout template";"Rowing (Machine)";1;;;;;0;km;600;"";"pre workout";1h 10m
2024-02-19 19:25:23;"New workout template";"Trap Bar Deadlift";1;60;kg;12;;;;0;"";;1h 10m
2024-02-19 19:25:23;"New workout template";"Trap Bar Deadlift";2;100;kg;12;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Trap Bar Deadlift";3;130;kg;12;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Trap Bar Deadlift";4;130;kg;12;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Trap Bar Deadlift";5;130;kg;6;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Trap Bar Deadlift";6;100;kg;12;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Squat (Machine)";1;40;kg;12;;;;0;"";;1h 10m
2024-02-19 19:25:23;"New workout template";"Squat (Machine)";2;85;kg;3;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Squat (Machine)";3;85;kg;12;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Squat (Machine)";4;85;kg;12;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Squat (Machine)";5;85;kg;6;;;;0;;;1h 10m
2024-02-19 19:25:23;"New workout template";"Hack Squat";1;40;kg;5;;;;0;"";;1h 10m
